,latestPrice,zipcode,Count_Crimes
8670,259000.0,78759,13881.0
8671,575000.0,78759,13881.0
8672,369900.0,78759,13881.0
8673,249900.0,78728,258.0
8674,485000.0,78759,13881.0
8675,485000.0,78727,6509.0
8676,360000.0,78728,258.0
8677,745000.0,78759,13881.0
8678,439900.0,78727,6509.0
8679,425000.0,78759,13881.0
8680,469000.0,78727,6509.0
8681,255000.0,78728,258.0
8682,194500.0,78727,6509.0
8683,410000.0,78759,13881.0
8684,350000.0,78727,6509.0
8685,310000.0,78727,6509.0
8686,469700.0,78759,13881.0
8687,349000.0,78727,6509.0
8688,895000.0,78727,6509.0
8689,250000.0,78728,258.0
8690,219950.0,78759,13881.0
8691,325000.0,78727,6509.0
8692,299000.0,78728,258.0
8693,369900.0,78759,13881.0
8694,347500.0,78759,13881.0
8695,550000.0,78759,13881.0
8696,349900.0,78728,258.0
8697,446900.0,78727,6509.0
8698,249500.0,78727,6509.0
8699,450000.0,78759,13881.0
8700,341000.0,78727,6509.0
8701,355000.0,78759,13881.0
8702,339950.0,78727,6509.0
8703,379500.0,78759,13881.0
8704,385000.0,78759,13881.0
8705,294950.0,78728,258.0
8706,399900.0,78727,6509.0
8707,317000.0,78728,258.0
8708,500000.0,78727,6509.0
8709,420000.0,78727,6509.0
8710,314999.0,78728,258.0
8711,340000.0,78750,5435.0
8712,649000.0,78727,6509.0
8713,499900.0,78759,13881.0
8714,338000.0,78728,258.0
8715,319900.0,78727,6509.0
8716,390000.0,78727,6509.0
8717,529000.0,78759,13881.0
8718,285000.0,78728,258.0
8719,410000.0,78727,6509.0
8720,195000.0,78759,13881.0
8721,1025000.0,78759,13881.0
8722,410000.0,78759,13881.0
8723,365000.0,78727,6509.0
8724,335000.0,78728,258.0
8725,385000.0,78727,6509.0
8726,675000.0,78759,13881.0
8727,599000.0,78727,6509.0
8728,424900.0,78727,6509.0
8729,610000.0,78759,13881.0
8730,198400.0,78728,258.0
8731,559000.0,78727,6509.0
8732,359999.0,78728,258.0
8733,474000.0,78727,6509.0
8734,485000.0,78727,6509.0
8735,270000.0,78728,258.0
8736,550000.0,78759,13881.0
8737,499000.0,78727,6509.0
8738,299900.0,78728,258.0
8739,219000.0,78759,13881.0
8740,199888.0,78728,258.0
8741,550000.0,78759,13881.0
8742,569000.0,78727,6509.0
8743,379000.0,78728,258.0
8744,499000.0,78727,6509.0
8745,629900.0,78759,13881.0
8746,309900.0,78728,258.0
8747,485000.0,78727,6509.0
8748,605000.0,78727,6509.0
8749,559000.0,78759,13881.0
8750,425000.0,78727,6509.0
8751,530000.0,78759,13881.0
8752,260000.0,78728,258.0
8753,379000.0,78727,6509.0
8754,299900.0,78728,258.0
8755,599900.0,78727,6509.0
8756,259900.0,78727,6509.0
8757,400000.0,78759,13881.0
8758,595000.0,78727,6509.0
8759,234000.0,78728,258.0
8760,400000.0,78727,6509.0
8761,485000.0,78727,6509.0
8762,389900.0,78759,13881.0
8763,400000.0,78728,258.0
8764,329900.0,78727,6509.0
8765,325000.0,78727,6509.0
8766,299900.0,78728,258.0
8767,299900.0,78759,13881.0
8768,415000.0,78727,6509.0
8769,345000.0,78728,258.0
8770,749900.0,78759,13881.0
8771,379900.0,78728,258.0
8772,999000.0,78759,13881.0
8773,480000.0,78727,6509.0
8774,475000.0,78727,6509.0
8775,175000.0,78728,258.0
8776,446760.0,78759,13881.0
8777,364900.0,78759,13881.0
8778,179900.0,78727,6509.0
8779,369000.0,78728,258.0
8780,635000.0,78759,13881.0
8781,365000.0,78727,6509.0
8782,325000.0,78727,6509.0
8783,419900.0,78728,258.0
8784,435000.0,78750,5435.0
8785,475000.0,78727,6509.0
8786,259900.0,78727,6509.0
8787,325000.0,78728,258.0
8788,524900.0,78759,13881.0
8789,220000.0,78727,6509.0
8790,415000.0,78759,13881.0
8791,519000.0,78727,6509.0
8792,335000.0,78759,13881.0
8793,350000.0,78728,258.0
8794,579000.0,78759,13881.0
8795,409900.0,78727,6509.0
8796,380000.0,78727,6509.0
8797,397000.0,78727,6509.0
8798,612500.0,78759,13881.0
8799,379000.0,78728,258.0
8800,419900.0,78727,6509.0
8801,549900.0,78759,13881.0
8802,320000.0,78728,258.0
8803,425000.0,78727,6509.0
8804,515000.0,78727,6509.0
8805,374900.0,78728,258.0
8806,450000.0,78759,13881.0
8807,539000.0,78727,6509.0
8808,329000.0,78728,258.0
8809,459900.0,78727,6509.0
8810,185000.0,78728,258.0
8811,415500.0,78759,13881.0
8812,455000.0,78727,6509.0
8813,284900.0,78728,258.0
8814,279900.0,78728,258.0
8815,374900.0,78759,13881.0
8816,440000.0,78759,13881.0
8817,139500.0,78728,258.0
8818,255000.0,78728,258.0
8819,284500.0,78728,258.0
8820,339900.0,78728,258.0
8821,339000.0,78728,258.0
8822,259000.0,78728,258.0
8823,339900.0,78728,258.0
8824,299950.0,78728,258.0
8825,335000.0,78728,258.0
8826,689900.0,78759,13881.0
8827,259900.0,78728,258.0
8828,469900.0,78759,13881.0
8829,465000.0,78759,13881.0
8830,419000.0,78759,13881.0
8831,270000.0,78728,258.0
8832,389900.0,78759,13881.0
8833,375000.0,78728,258.0
8834,248000.0,78728,258.0
8835,329900.0,78759,13881.0
8836,724500.0,78759,13881.0
8837,505900.0,78759,13881.0
8838,234900.0,78728,258.0
8839,560000.0,78759,13881.0
8840,495000.0,78759,13881.0
8841,235000.0,78728,258.0
8842,498500.0,78759,13881.0
8843,299000.0,78728,258.0
8844,375000.0,78750,5435.0
8845,340000.0,78728,258.0
8846,689790.0,78759,13881.0
8847,299900.0,78759,13881.0
8848,155900.0,78728,258.0
8849,199900.0,78759,13881.0
8850,405000.0,78727,6509.0
8851,550000.0,78759,13881.0
8852,424888.0,78727,6509.0
8853,222000.0,78759,13881.0
8854,203000.0,78727,6509.0
8855,455000.0,78727,6509.0
8856,619000.0,78759,13881.0
8857,449000.0,78727,6509.0
8858,285000.0,78728,258.0
8859,600000.0,78759,13881.0
8860,409900.0,78727,6509.0
8861,387000.0,78759,13881.0
8862,359900.0,78727,6509.0
8863,598000.0,78759,13881.0
8864,735000.0,78759,13881.0
8865,375000.0,78727,6509.0
8866,389000.0,78727,6509.0
8867,599000.0,78759,13881.0
8868,400000.0,78727,6509.0
8869,195000.0,78759,13881.0
8870,419900.0,78759,13881.0
8871,374900.0,78727,6509.0
8872,610000.0,78759,13881.0
8873,250000.0,78728,258.0
8874,374988.0,78727,6509.0
8875,120000.0,78759,13881.0
8876,405000.0,78727,6509.0
8877,379900.0,78727,6509.0
8878,390000.0,78759,13881.0
8879,329900.0,78759,13881.0
8880,415000.0,78759,13881.0
8881,600000.0,78750,5435.0
8882,339900.0,78759,13881.0
8883,369000.0,78759,13881.0
8884,305000.0,78728,258.0
8885,335000.0,78727,6509.0
8886,490000.0,78759,13881.0
8887,265000.0,78759,13881.0
8888,460000.0,78759,13881.0
8889,441500.0,78759,13881.0
8890,186000.0,78727,6509.0
8891,500000.0,78727,6509.0
8892,298900.0,78759,13881.0
8893,450000.0,78727,6509.0
8894,435000.0,78759,13881.0
8895,325000.0,78727,6509.0
8896,99950.0,78728,258.0
8897,225000.0,78759,13881.0
8898,229900.0,78727,6509.0
8899,719900.0,78759,13881.0
8900,285000.0,78728,258.0
8901,299000.0,78727,6509.0
8902,650000.0,78759,13881.0
8903,313000.0,78728,258.0
8904,437000.0,78727,6509.0
8905,378500.0,78759,13881.0
8906,142000.0,78728,258.0
8907,425000.0,78759,13881.0
8908,550000.0,78759,13881.0
8909,244900.0,78758,30893.0
8910,226900.0,78728,258.0
8911,369000.0,78727,6509.0
8912,599950.0,78759,13881.0
8913,495000.0,78727,6509.0
8914,749900.0,78759,13881.0
8915,349000.0,78727,6509.0
8916,639900.0,78759,13881.0
8917,270000.0,78758,30893.0
8918,355000.0,78728,258.0
8919,419000.0,78727,6509.0
8920,330000.0,78728,258.0
8921,294900.0,78728,258.0
8922,530000.0,78727,6509.0
8923,235000.0,78728,258.0
8924,569000.0,78759,13881.0
8925,350000.0,78727,6509.0
8926,292000.0,78759,13881.0
8927,339900.0,78728,258.0
8928,420000.0,78727,6509.0
8929,325000.0,78759,13881.0
8930,315000.0,78728,258.0
8931,274000.0,78759,13881.0
8932,300000.0,78759,13881.0
8933,209000.0,78727,6509.0
8934,195000.0,78728,258.0
8935,279900.0,78758,30893.0
8936,377000.0,78727,6509.0
8937,285000.0,78728,258.0
8938,337000.0,78727,6509.0
8939,161000.0,78728,258.0
8940,320000.0,78727,6509.0
8941,279999.0,78728,258.0
8942,315000.0,78728,258.0
8943,127500.0,78728,258.0
8944,334900.0,78728,258.0
8945,315000.0,78728,258.0
8946,340000.0,78728,258.0
8947,375000.0,78728,258.0
8948,274900.0,78728,258.0
8949,200000.0,78728,258.0
8950,275000.0,78728,258.0
8951,340000.0,78728,258.0
8952,280000.0,78728,258.0
8953,324900.0,78728,258.0
8954,245000.0,78728,258.0
8955,249900.0,78728,258.0
8956,398000.0,78728,258.0
8957,289900.0,78728,258.0
8958,296500.0,78728,258.0
8959,271860.0,78728,258.0
8960,275000.0,78728,258.0
8961,149800.0,78728,258.0
8962,369900.0,78728,258.0
8963,270000.0,78728,258.0
8964,375000.0,78728,258.0
8965,309990.0,78728,258.0
8966,340000.0,78728,258.0
8967,325000.0,78728,258.0
8968,295000.0,78728,258.0
8969,385000.0,78728,258.0
8970,300000.0,78728,258.0
8971,389600.0,78728,258.0
8972,310000.0,78728,258.0
8973,309900.0,78728,258.0
8974,325000.0,78728,258.0
8975,298000.0,78728,258.0
8976,369000.0,78728,258.0
8977,279500.0,78728,258.0
8978,414000.0,78728,258.0
8979,289900.0,78728,258.0
8980,280000.0,78728,258.0
8981,300000.0,78728,258.0
8982,469500.0,78728,258.0
8983,303900.0,78728,258.0
8984,339900.0,78728,258.0
8985,330000.0,78728,258.0
8986,295000.0,78728,258.0
8987,235000.0,78728,258.0
8988,289900.0,78728,258.0
8989,275000.0,78728,258.0
8990,355000.0,78728,258.0
8991,279900.0,78728,258.0
8992,339900.0,78728,258.0
8993,144500.0,78728,258.0
8994,305000.0,78728,258.0
8995,164900.0,78728,258.0
8996,209900.0,78728,258.0
8997,399900.0,78728,258.0
8998,185000.0,78728,258.0
8999,309900.0,78728,258.0
9000,299900.0,78728,258.0
9001,350000.0,78728,258.0
9002,285000.0,78728,258.0
9003,375000.0,78728,258.0
9004,379000.0,78728,258.0
9005,376000.0,78728,258.0
9006,265000.0,78728,258.0
9007,289000.0,78728,258.0
9008,325000.0,78728,258.0
9009,295000.0,78728,258.0
9010,325000.0,78728,258.0
9011,350000.0,78728,258.0
9012,325000.0,78728,258.0
9013,369000.0,78728,258.0
9014,299900.0,78728,258.0
9015,295000.0,78728,258.0
9016,278000.0,78728,258.0
9017,167900.0,78728,258.0
9018,325000.0,78728,258.0
9019,299500.0,78728,258.0
9020,299900.0,78728,258.0
9021,307000.0,78728,258.0
9022,285000.0,78728,258.0
9023,299000.0,78728,258.0
9024,310000.0,78728,258.0
9025,285000.0,78728,258.0
9026,400000.0,78728,258.0
9027,320000.0,78728,258.0
9028,325000.0,78728,258.0
9029,350000.0,78728,258.0
9030,329950.0,78728,258.0
9031,285000.0,78728,258.0
9032,145000.0,78728,258.0
9033,285000.0,78728,258.0
9034,359000.0,78728,258.0
9035,519000.0,78759,13881.0
9036,625000.0,78759,13881.0
9037,350000.0,78759,13881.0
9038,385000.0,78759,13881.0
9039,775000.0,78759,13881.0
9040,629000.0,78759,13881.0
9041,400000.0,78759,13881.0
9042,489000.0,78759,13881.0
9043,1049000.0,78759,13881.0
9044,484500.0,78759,13881.0
9045,569999.0,78759,13881.0
9046,575000.0,78759,13881.0
9047,825000.0,78759,13881.0
9048,579900.0,78759,13881.0
9049,510000.0,78759,13881.0
9050,249900.0,78727,6509.0
9051,399900.0,78727,6509.0
9052,355000.0,78727,6509.0
9053,275000.0,78727,6509.0
9054,369900.0,78727,6509.0
9055,190000.0,78727,6509.0
9056,355000.0,78727,6509.0
9057,305000.0,78727,6509.0
9058,340000.0,78727,6509.0
9059,435000.0,78727,6509.0
9060,114900.0,78727,6509.0
9061,280000.0,78727,6509.0
9062,255000.0,78727,6509.0
9063,295000.0,78727,6509.0
9064,295000.0,78727,6509.0
9065,409000.0,78727,6509.0
9066,579000.0,78758,30893.0
9067,375000.0,78727,6509.0
9068,139000.0,78727,6509.0
9069,142500.0,78727,6509.0
9070,289900.0,78727,6509.0
9071,383900.0,78727,6509.0
9072,414900.0,78727,6509.0
9073,340000.0,78727,6509.0
9074,425000.0,78727,6509.0
9075,419700.0,78727,6509.0
9076,424900.0,78727,6509.0
9077,255000.0,78727,6509.0
9078,359000.0,78727,6509.0
9079,310000.0,78727,6509.0
9080,239990.0,78727,6509.0
9081,134850.0,78727,6509.0
9082,315000.0,78727,6509.0
9083,310990.0,78727,6509.0
9084,300000.0,78727,6509.0
9085,415000.0,78727,6509.0
9086,424500.0,78727,6509.0
9087,280000.0,78727,6509.0
9088,344900.0,78727,6509.0
9089,375000.0,78727,6509.0
9090,399999.0,78727,6509.0
9091,339900.0,78727,6509.0
9092,149500.0,78727,6509.0
9093,469000.0,78727,6509.0
9094,369000.0,78727,6509.0
9095,650000.0,78758,30893.0
9096,259500.0,78727,6509.0
9097,285000.0,78727,6509.0
9098,299000.0,78727,6509.0
9099,368000.0,78727,6509.0
9100,689000.0,78758,30893.0
9101,425000.0,78727,6509.0
9102,152500.0,78727,6509.0
9103,360000.0,78727,6509.0
9104,415000.0,78727,6509.0
9105,285000.0,78727,6509.0
9106,250000.0,78727,6509.0
9107,240000.0,78727,6509.0
9108,424900.0,78727,6509.0
9109,435000.0,78727,6509.0
9110,149900.0,78727,6509.0
9111,343000.0,78727,6509.0
9112,384900.0,78727,6509.0
9113,409900.0,78727,6509.0
9114,382000.0,78727,6509.0
9115,429000.0,78727,6509.0
9116,299000.0,78727,6509.0
9117,405000.0,78727,6509.0
9118,285000.0,78727,6509.0
9119,348000.0,78727,6509.0
9120,365000.0,78727,6509.0
9121,395000.0,78727,6509.0
9122,305000.0,78727,6509.0
9123,278000.0,78727,6509.0
9124,339000.0,78727,6509.0
9125,379000.0,78727,6509.0
9126,449900.0,78727,6509.0
9127,359900.0,78727,6509.0
9128,275000.0,78727,6509.0
9129,239900.0,78727,6509.0
9130,250000.0,78727,6509.0
9131,250000.0,78727,6509.0
9132,335000.0,78727,6509.0
9133,640000.0,78758,30893.0
9134,268500.0,78727,6509.0
9135,365000.0,78727,6509.0
9136,315000.0,78727,6509.0
9137,269000.0,78727,6509.0
9138,339900.0,78727,6509.0
9139,429980.0,78727,6509.0
9140,345000.0,78727,6509.0
9141,255000.0,78727,6509.0
9142,252500.0,78727,6509.0
9143,429000.0,78727,6509.0
9144,410000.0,78727,6509.0
9145,425000.0,78727,6509.0
9146,374900.0,78758,30893.0
9147,349000.0,78727,6509.0
9148,355000.0,78727,6509.0
9149,375000.0,78727,6509.0
9150,239000.0,78727,6509.0
9151,405000.0,78727,6509.0
9152,455000.0,78727,6509.0
9153,389000.0,78727,6509.0
9154,439000.0,78727,6509.0
9155,597132.0,78758,30893.0
9156,269000.0,78727,6509.0
9157,525000.0,78758,30893.0
9158,279900.0,78727,6509.0
9159,228000.0,78727,6509.0
9160,308000.0,78727,6509.0
9161,450000.0,78727,6509.0
9162,360000.0,78758,30893.0
9163,265000.0,78727,6509.0
9164,419000.0,78727,6509.0
9165,269900.0,78727,6509.0
9166,395000.0,78727,6509.0
9167,369900.0,78727,6509.0
9168,375000.0,78727,6509.0
9169,390000.0,78727,6509.0
9170,449000.0,78727,6509.0
9171,250000.0,78727,6509.0
9172,378000.0,78758,30893.0
9173,326990.0,78727,6509.0
9174,238900.0,78758,30893.0
9175,500000.0,78758,30893.0
9176,315000.0,78727,6509.0
9177,499900.0,78727,6509.0
9178,349900.0,78727,6509.0
9179,295000.0,78727,6509.0
9180,309500.0,78727,6509.0
9181,375000.0,78727,6509.0
9182,252900.0,78727,6509.0
9183,385000.0,78758,30893.0
9184,640000.0,78758,30893.0
9185,429900.0,78758,30893.0
9186,375000.0,78727,6509.0
9187,495000.0,78727,6509.0
9188,265000.0,78727,6509.0
9189,365000.0,78758,30893.0
9190,250000.0,78727,6509.0
9191,415000.0,78727,6509.0
9192,400000.0,78727,6509.0
9193,425000.0,78758,30893.0
9194,425000.0,78727,6509.0
9195,292500.0,78727,6509.0
9196,495000.0,78727,6509.0
9197,335000.0,78727,6509.0
9198,289900.0,78727,6509.0
9199,200000.0,78727,6509.0
9200,215000.0,78727,6509.0
9201,279900.0,78728,258.0
9202,397000.0,78758,30893.0
9203,369900.0,78758,30893.0
9204,250000.0,78727,6509.0
9205,300000.0,78727,6509.0
9206,205000.0,78705,9271.0
9207,279000.0,78705,9271.0
9208,300000.0,78703,5623.0
9209,1255000.0,78702,17207.0
9210,599999.0,78702,17207.0
9211,674999.0,78705,9271.0
9212,429900.0,78701,25870.0
9213,151500.0,78705,9271.0
9214,225000.0,78705,9271.0
9215,350000.0,78705,9271.0
9216,444000.0,78703,5623.0
9217,415000.0,78701,25870.0
9218,435000.0,78701,25870.0
9219,399900.0,78705,9271.0
9220,1175000.0,78702,17207.0
9221,699000.0,78705,9271.0
9222,1325000.0,78703,5623.0
9223,2095000.0,78703,5623.0
9224,249900.0,78705,9271.0
9225,194000.0,78705,9271.0
9226,899900.0,78701,25870.0
9227,2200000.0,78703,5623.0
9228,250000.0,78705,9271.0
9229,234900.0,78703,5623.0
9230,650000.0,78703,5623.0
9231,1049000.0,78701,25870.0
9232,606000.0,78702,17207.0
9233,875000.0,78705,9271.0
9234,400000.0,78702,17207.0
9235,550000.0,78702,17207.0
9236,985000.0,78705,9271.0
9237,499000.0,78702,17207.0
9238,330000.0,78705,9271.0
9239,1389000.0,78703,5623.0
9240,3400000.0,78705,9271.0
9241,780000.0,78702,17207.0
9242,274000.0,78705,9271.0
9243,980000.0,78702,17207.0
9244,179900.0,78705,9271.0
9245,850000.0,78702,17207.0
9246,1245000.0,78702,17207.0
9247,524000.0,78702,17207.0
9248,949950.0,78703,5623.0
9249,3495000.0,78701,25870.0
9250,249000.0,78705,9271.0
9251,549000.0,78701,25870.0
9252,885000.0,78703,5623.0
9253,1195000.0,78705,9271.0
9254,750000.0,78702,17207.0
9255,869900.0,78702,17207.0
9256,534900.0,78702,17207.0
9257,355000.0,78703,5623.0
9258,699000.0,78701,25870.0
9259,577000.0,78702,17207.0
9260,627000.0,78702,17207.0
9261,375000.0,78702,17207.0
9262,599900.0,78705,9271.0
9263,450000.0,78705,9271.0
9264,580000.0,78702,17207.0
9265,1995000.0,78703,5623.0
9266,515000.0,78741,31435.0
9267,329000.0,78704,25750.0
9268,600000.0,78704,25750.0
9269,2450000.0,78704,25750.0
9270,1200000.0,78704,25750.0
9271,545000.0,78704,25750.0
9272,7500.0,78704,25750.0
9273,510000.0,78704,25750.0
9274,525000.0,78702,17207.0
9275,1450000.0,78704,25750.0
9276,410000.0,78704,25750.0
9277,159900.0,78702,17207.0
9278,745000.0,78704,25750.0
9279,800000.0,78702,17207.0
9280,825000.0,78704,25750.0
9281,875000.0,78702,17207.0
9282,1200000.0,78704,25750.0
9283,785000.0,78702,17207.0
9284,675000.0,78704,25750.0
9285,735000.0,78704,25750.0
9286,359900.0,78704,25750.0
9287,455000.0,78741,31435.0
9288,1799500.0,78704,25750.0
9289,699000.0,78704,25750.0
9290,199000.0,78704,25750.0
9291,589500.0,78704,25750.0
9292,585000.0,78702,17207.0
9293,650000.0,78704,25750.0
9294,799000.0,78704,25750.0
9295,475000.0,78702,17207.0
9296,695000.0,78704,25750.0
9297,605000.0,78702,17207.0
9298,1425000.0,78702,17207.0
9299,1325000.0,78704,25750.0
9300,670000.0,78704,25750.0
9301,795000.0,78704,25750.0
9302,850000.0,78704,25750.0
9303,485000.0,78704,25750.0
9304,2000000.0,78704,25750.0
9305,599900.0,78702,17207.0
9306,699999.0,78704,25750.0
9307,739000.0,78704,25750.0
9308,699000.0,78704,25750.0
9309,725000.0,78704,25750.0
9310,6000.0,78702,17207.0
9311,800000.0,78704,25750.0
9312,795000.0,78704,25750.0
9313,674900.0,78704,25750.0
9314,599995.0,78702,17207.0
9315,1075000.0,78704,25750.0
9316,700000.0,78704,25750.0
9317,2195000.0,78704,25750.0
9318,399000.0,78702,17207.0
9319,2225000.0,78704,25750.0
9320,525000.0,78741,31435.0
9321,1490000.0,78704,25750.0
9322,825000.0,78702,17207.0
9323,850000.0,78704,25750.0
9324,675000.0,78702,17207.0
9325,675000.0,78704,25750.0
9326,415000.0,78702,17207.0
9327,585000.0,78704,25750.0
9328,1150000.0,78704,25750.0
9329,550000.0,78741,31435.0
9330,1250000.0,78704,25750.0
9331,1495000.0,78704,25750.0
9332,1450000.0,78704,25750.0
9333,274750.0,78704,25750.0
9334,740000.0,78704,25750.0
9335,725000.0,78702,17207.0
9336,390000.0,78741,31435.0
9337,1150000.0,78704,25750.0
9338,395000.0,78702,17207.0
9339,575000.0,78702,17207.0
9340,585000.0,78704,25750.0
9341,829000.0,78704,25750.0
9342,1499900.0,78704,25750.0
9343,699900.0,78704,25750.0
9344,279900.0,78702,17207.0
9345,459000.0,78741,31435.0
9346,600000.0,78702,17207.0
9347,995000.0,78704,25750.0
9348,635000.0,78741,31435.0
9349,485000.0,78702,17207.0
9350,809900.0,78741,31435.0
9351,725000.0,78702,17207.0
9352,649900.0,78702,17207.0
9353,369900.0,78704,25750.0
9354,450000.0,78741,31435.0
9355,1450000.0,78704,25750.0
9356,849000.0,78704,25750.0
9357,350000.0,78741,31435.0
9358,550000.0,78702,17207.0
9359,165000.0,78704,25750.0
9360,450000.0,78702,17207.0
9361,1445000.0,78704,25750.0
9362,2099900.0,78704,25750.0
9363,1500000.0,78704,25750.0
9364,679000.0,78704,25750.0
9365,430000.0,78702,17207.0
9366,699000.0,78704,25750.0
9367,450000.0,78704,25750.0
9368,820000.0,78704,25750.0
9369,1798000.0,78704,25750.0
9370,1895000.0,78704,25750.0
9371,660000.0,78704,25750.0
9372,599000.0,78702,17207.0
9373,980000.0,78702,17207.0
9374,1656000.0,78704,25750.0
9375,700000.0,78702,17207.0
9376,440000.0,78702,17207.0
9377,1295000.0,78704,25750.0
9378,535000.0,78702,17207.0
9379,575000.0,78741,31435.0
9380,650000.0,78704,25750.0
9381,639000.0,78704,25750.0
9382,799000.0,78704,25750.0
9383,689000.0,78704,25750.0
9384,519000.0,78704,25750.0
9385,650000.0,78741,31435.0
9386,675000.0,78704,25750.0
9387,289000.0,78704,25750.0
9388,410000.0,78702,17207.0
9389,589000.0,78704,25750.0
9390,1450000.0,78704,25750.0
9391,899000.0,78741,31435.0
9392,850000.0,78741,31435.0
9393,519500.0,78704,25750.0
9394,1252000.0,78704,25750.0
9395,390000.0,78702,17207.0
9396,390000.0,78741,31435.0
9397,800000.0,78704,25750.0
9398,1449900.0,78702,17207.0
9399,599000.0,78702,17207.0
9400,379900.0,78741,31435.0
9401,875000.0,78704,25750.0
9402,799000.0,78741,31435.0
9403,629000.0,78704,25750.0
9404,465000.0,78702,17207.0
9405,559900.0,78741,31435.0
9406,1450000.0,78704,25750.0
9407,450000.0,78702,17207.0
9408,637500.0,78704,25750.0
9409,1895000.0,78704,25750.0
9410,1225000.0,78704,25750.0
9411,450000.0,78741,31435.0
9412,579000.0,78704,25750.0
9413,1049000.0,78704,25750.0
9414,699000.0,78704,25750.0
9415,1125000.0,78704,25750.0
9416,495000.0,78704,25750.0
9417,549000.0,78702,17207.0
9418,1725000.0,78704,25750.0
9419,894000.0,78702,17207.0
9420,750000.0,78704,25750.0
9421,498000.0,78741,31435.0
9422,638500.0,78704,25750.0
9423,885000.0,78704,25750.0
9424,219000.0,78702,17207.0
9425,780000.0,78704,25750.0
9426,599999.0,78704,25750.0
9427,711000.0,78704,25750.0
9428,669000.0,78704,25750.0
9429,700000.0,78704,25750.0
9430,835900.0,78704,25750.0
9431,695000.0,78704,25750.0
9432,774990.0,78704,25750.0
9433,399999.0,78704,25750.0
9434,749900.0,78741,31435.0
9435,895000.0,78704,25750.0
9436,1150000.0,78704,25750.0
9437,549000.0,78704,25750.0
9438,890000.0,78704,25750.0
9439,1245000.0,78704,25750.0
9440,1000000.0,78704,25750.0
9441,419000.0,78704,25750.0
9442,499900.0,78704,25750.0
9443,499900.0,78704,25750.0
9444,629000.0,78704,25750.0
9445,675000.0,78704,25750.0
9446,600000.0,78702,17207.0
9447,399000.0,78704,25750.0
9448,1399000.0,78704,25750.0
9449,545000.0,78704,25750.0
9450,325000.0,78741,31435.0
9451,750000.0,78704,25750.0
9452,2495100.0,78704,25750.0
9453,1229000.0,78704,25750.0
9454,644950.0,78704,25750.0
9455,519250.0,78704,25750.0
9456,1595000.0,78704,25750.0
9457,519900.0,78704,25750.0
9458,629900.0,78704,25750.0
9459,589000.0,78704,25750.0
9460,450000.0,78702,17207.0
9461,565000.0,78702,17207.0
9462,695000.0,78702,17207.0
9463,1350000.0,78704,25750.0
9464,732000.0,78704,25750.0
9465,1630000.0,78704,25750.0
9466,354900.0,78704,25750.0
9467,730000.0,78741,31435.0
9468,450000.0,78741,31435.0
9469,620000.0,78704,25750.0
9470,679000.0,78704,25750.0
9471,850000.0,78741,31435.0
9472,1900000.0,78704,25750.0
9473,1525000.0,78704,25750.0
9474,500000.0,78702,17207.0
9475,464100.0,78741,31435.0
9476,515000.0,78704,25750.0
9477,1190000.0,78704,25750.0
9478,819000.0,78704,25750.0
9479,1375000.0,78704,25750.0
9480,620000.0,78741,31435.0
9481,289000.0,78702,17207.0
9482,319900.0,78702,17207.0
9483,799000.0,78704,25750.0
9484,624900.0,78702,17207.0
9485,825000.0,78704,25750.0
9486,540000.0,78704,25750.0
9487,565000.0,78704,25750.0
9488,379448.0,78704,25750.0
9489,969000.0,78704,25750.0
9490,999900.0,78704,25750.0
9491,899990.0,78741,31435.0
9492,725000.0,78704,25750.0
9493,415000.0,78702,17207.0
9494,549000.0,78702,17207.0
9495,389990.0,78704,25750.0
9496,1275000.0,78704,25750.0
9497,565000.0,78702,17207.0
9498,1200000.0,78704,25750.0
9499,689000.0,78704,25750.0
9500,999900.0,78704,25750.0
9501,875000.0,78702,17207.0
9502,625000.0,78741,31435.0
9503,825000.0,78704,25750.0
9504,525000.0,78702,17207.0
9505,2495000.0,78704,25750.0
9506,785000.0,78704,25750.0
9507,499900.0,78704,25750.0
9508,785000.0,78704,25750.0
9509,599900.0,78704,25750.0
9510,629900.0,78702,17207.0
9511,699000.0,78702,17207.0
9512,899000.0,78702,17207.0
9513,698000.0,78722,2980.0
9514,468000.0,78722,2980.0
9515,315000.0,78722,2980.0
9516,559000.0,78722,2980.0
9517,379900.0,78722,2980.0
9518,380000.0,78722,2980.0
9519,625000.0,78722,2980.0
9520,850000.0,78722,2980.0
9521,625000.0,78722,2980.0
9522,499999.0,78722,2980.0
9523,380000.0,78722,2980.0
9524,410000.0,78722,2980.0
9525,899500.0,78722,2980.0
9526,416000.0,78722,2980.0
9527,359000.0,78722,2980.0
9528,425000.0,78722,2980.0
9529,585000.0,78722,2980.0
9530,772000.0,78722,2980.0
9531,700000.0,78702,17207.0
9532,585000.0,78722,2980.0
9533,399900.0,78722,2980.0
9534,475000.0,78722,2980.0
9535,380000.0,78722,2980.0
9536,649000.0,78722,2980.0
9537,499500.0,78722,2980.0
9538,298000.0,78722,2980.0
9539,685000.0,78722,2980.0
9540,330000.0,78722,2980.0
9541,615000.0,78722,2980.0
9542,330000.0,78722,2980.0
9543,250000.0,78722,2980.0
9544,485000.0,78722,2980.0
9545,495000.0,78722,2980.0
9546,614900.0,78702,17207.0
9547,450000.0,78722,2980.0
9548,500000.0,78722,2980.0
9549,502000.0,78722,2980.0
